"Scientific.Name","Occurrence","other.rank","matched.ID","kingdom.inat.ID","phylum.inat.ID","class.inat.ID","order.inat.ID","family.inat.ID","genus.inat.ID","species.inat.ID","kingdom.science","phylum.science","class.science","order.science","family.science","genus.science","species.science","kingdom.common","phylum.common","class.common","order.common","family.common","genus.common","species.common","category"
"Matthiola incana","Unconfirmed","","77966","47126","47125","47124","71275","47204","72228","77966","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Matthiola","Matthiola incana","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","Stock","Hoary stock","Plant"
"Nasturtium officinale","Present","","78174","47126","47125","47124","71275","47204","54332","78174","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Nasturtium","Nasturtium officinale","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Watercress","Plant"
"Raphanus raphanistrum","Present","","55411","47126","47125","47124","71275","47204","55412","55411","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus","Raphanus raphanistrum","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Jointed Charlock","Plant"
"Raphanus sativus","Present","","55410","47126","47125","47124","71275","47204","55412","55410","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus","Raphanus sativus","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Wild radish","Plant"
"Rorippa curvisiliqua","Present","","58866","47126","47125","47124","71275","47204","54677","58866","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Rorippa","Rorippa curvisiliqua","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","Yellow Cress","Curvepod yellowcress","Plant"
"Rorippa palustris","Present","subspecies","64162","47126","47125","47124","71275","47204","54677","64162","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Rorippa","Rorippa palustris","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","Yellow Cress","Bog Yellowcress","Plant"
"Sibara virginica","Unconfirmed","","168900","47126","47125","47124","71275","47204","72360","168900","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Sibara","Sibara virginica","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Virginia Winged Rockcress","Plant"
"Sinapis arvensis","Present","","53264","47126","47125","47124","71275","47204","53265","53264","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis arvensis","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Wild Mustard","Plant"
"Sisymbrium altissimum","Unconfirmed","","56996","47126","47125","47124","71275","47204","53267","56996","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium altissimum","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Tumble mustard","Plant"
"Sisymbrium officinale","Present","","53266","47126","47125","47124","71275","47204","53267","53266","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium officinale","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Hedge Mustard","Plant"
"Sisymbrium orientale","Unconfirmed","","58086","47126","47125","47124","71275","47204","53267","58086","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium orientale","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Eastern Rocket","Plant"
"Streptanthus batrachopus","Unconfirmed","","79255","47126","47125","47124","71275","47204","50621","79255","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus batrachopus","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Tamalpais jewelflower","Plant"
"Streptanthus glandulosus pulchellus","Present","variety","80229","47126","47125","47124","71275","47204","50621","58784","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus glandulosus","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Bristly jewelflower","Plant"
"Thysanocarpus curvipes","Present","","58088","47126","47125","47124","71275","47204","55458","58088","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Thysanocarpus","Thysanocarpus curvipes","Plants","Flowering plants","Dicots","Mustards and allies","Mustards","","Sand fringepod","Plant"
"Limnanthes douglasii","Unconfirmed","","51336","47126","47125","47124","71275","51337","51338","51336","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Limnanthaceae","Limnanthes","Limnanthes douglasii","Plants","Flowering plants","Dicots","Mustards and allies","","","Douglas' meadowfoam","Plant"
"Limnanthes macounii","Present","","181602","47126","47125","47124","71275","51337","51338","181602","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Limnanthaceae","Limnanthes","Limnanthes macounii","Plants","Flowering plants","Dicots","Mustards and allies","","","Macoun's Meadowfoam","Plant"
"Tropaeolum majus","Present","","54329","47126","47125","47124","71275","54330","54331","54329","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Tropaeolaceae","Tropaeolum","Tropaeolum majus","Plants","Flowering plants","Dicots","Mustards and allies","","","Nasturtium","Plant"
"Aptenia cordifolia","Unconfirmed","","75491","47126","47125","47124","47366","49320","71978","75491","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Aptenia","Aptenia cordifolia","Plants","Flowering plants","Dicots","","Stone plants","","Baby Sun-rose","Plant"
"Carpobrotus chilensis","Probably Present","","56026","47126","47125","47124","47366","49320","49323","56026","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus","Carpobrotus chilensis","Plants","Flowering plants","Dicots","","Stone plants","Sea figs","Sea Fig","Plant"
"Carpobrotus edulis","Present","","49322","47126","47125","47124","47366","49320","49323","49322","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus","Carpobrotus edulis","Plants","Flowering plants","Dicots","","Stone plants","Sea figs","Sea-Fig","Plant"
"Conicosia pugioniformis","Present","","76427","47126","47125","47124","47366","49320","72065","76427","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Conicosia","Conicosia pugioniformis","Plants","Flowering plants","Dicots","","Stone plants","","Pig's-root","Plant"
"Drosanthemum floribundum","Unconfirmed","","60107","47126","47125","47124","47366","49320","60108","60107","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Drosanthemum","Drosanthemum floribundum","Plants","Flowering plants","Dicots","","Stone plants","","Pale dewplant","Plant"
"Lampranthus filicaulis","Probably Present","","325908","47126","47125","47124","47366","49320","60334","325908","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Lampranthus","Lampranthus filicaulis","Plants","Flowering plants","Dicots","","Stone plants","Dewplants","","Plant"
"Malephora crocea","Unconfirmed","","77946","47126","47125","47124","47366","49320","72225","77946","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Malephora","Malephora crocea","Plants","Flowering plants","Dicots","","Stone plants","","Coppery mesemb","Plant"
"Mesembryanthemum crystallinum","Present","","49319","47126","47125","47124","47366","49320","49321","49319","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Mesembryanthemum","Mesembryanthemum crystallinum","Plants","Flowering plants","Dicots","","Stone plants","Icicle Plant","Crystalline Ice Plant","Plant"
"Tetragonia tetragonioides","Present","","418653","47126","47125","47124","47366","49320","72392","418653","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Tetragonia","Tetragonia tetragonoides","Plants","Flowering plants","Dicots","","Stone plants","","New Zealand Spinach","Plant"
"Amaranthus deflexus","Unconfirmed","","75393","47126","47125","47124","47366","52327","52326","75393","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus deflexus","Plants","Flowering plants","Dicots","","Amaranths","Amaranth","Prostrate Amaranth","Plant"
"Amaranthus powellii","Unconfirmed","","75398","47126","47125","47124","47366","52327","52326","75398","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus powellii","Plants","Flowering plants","Dicots","","Amaranths","Amaranth","Powell's amaranth","Plant"
"Atriplex californica","Present","","470236","47126","47125","47124","47366","52327","470235","470236","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Extriplex","Extriplex californica","Plants","Flowering plants","Dicots","","Amaranths","","California orache","Plant"
"Atriplex leucophylla","Present","","60994","47126","47125","47124","47366","52327","58112","60994","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Atriplex","Atriplex leucophylla","Plants","Flowering plants","Dicots","","Amaranths","Saltbushes","Beach saltbush","Plant"
"Atriplex patula","Present","","60175","47126","47125","47124","47366","52327","58112","60175","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Atriplex","Atriplex patula","Plants","Flowering plants","Dicots","","Amaranths","Saltbushes","Common Orache","Plant"
"Atriplex prostrata","Present","","60176","47126","47125","47124","47366","52327","58112","60176","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Atriplex","Atriplex prostrata","Plants","Flowering plants","Dicots","","Amaranths","Saltbushes","Fat-hen","Plant"
"Atriplex rhagodioides","Not In Park","","339984","47126","47125","47124","47366","52327","58112","339984","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Atriplex","Atriplex rhagodioides","Plants","Flowering plants","Dicots","","Amaranths","Saltbushes","","Plant"
"Beta vulgaris","Unconfirmed","","54498","47126","47125","47124","47366","52327","54499","54498","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Beta","Beta vulgaris","Plants","Flowering plants","Dicots","","Amaranths","","Beet","Plant"
"Chenopodium album","Present","","58127","47126","47125","47124","47366","52327","48439","58127","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium album","Plants","Flowering plants","Dicots","","Amaranths","","Lamb's quarters","Plant"
"Chenopodium berlandieri","Unconfirmed","","58879","47126","47125","47124","47366","52327","48439","58879","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium berlandieri","Plants","Flowering plants","Dicots","","Amaranths","","Pitseed goosefoot","Plant"
"Chenopodium botrys","Unconfirmed","","76748","47126","47125","47124","47366","52327","52020","76748","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Dysphania","Dysphania botrys","Plants","Flowering plants","Dicots","","Amaranths","","Jerusalem oak","Plant"
"Chenopodium californicum","Present","","57008","47126","47125","47124","47366","52327","48439","57008","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium californicum","Plants","Flowering plants","Dicots","","Amaranths","","California Goosefoot","Plant"
"Chenopodium macrospermum","Not In Park","variety","76280","47126","47125","47124","47366","52327","48439","76280","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium macrospermum","Plants","Flowering plants","Dicots","","Amaranths","","Large-seed Goosefoot","Plant"
"Chenopodium murale","Present","","61811","47126","47125","47124","47366","52327","48439","61811","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium murale","Plants","Flowering plants","Dicots","","Amaranths","","Nettle-leaved goosefoot","Plant"
"Chenopodium strictum","Unconfirmed","","76287","47126","47125","47124","47366","52327","48439","76287","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium strictum","Plants","Flowering plants","Dicots","","Amaranths","","Striped Goosefoot","Plant"
"Dysphania ambrosioides","Present","","76746","47126","47125","47124","47366","52327","52020","76746","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Dysphania","Dysphania ambrosioides","Plants","Flowering plants","Dicots","","Amaranths","","Mexican tea","Plant"
"Dysphania multifida","Present","","76750","47126","47125","47124","47366","52327","52020","76750","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Dysphania","Dysphania multifida","Plants","Flowering plants","Dicots","","Amaranths","","Cutleaf goosefoot","Plant"
"Salicornia pacifica","Present","","78931","47126","47125","47124","47366","52327","52617","78931","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Salicornia","Salicornia pacifica","Plants","Flowering plants","Dicots","","Amaranths","Pickleweeds","Pacific Glasswort","Plant"
