"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID","id"
-122.8072755629,38.0310065962,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Haplotrematidae","Haplotrema","Haplotrema minimum",2017,1,0,62,220930,4931342
-122.8186332192,38.0293112908,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2017,1,0,62,27459,4931349
-122.7983974,38.0439757,"Bird","Animalia","Chordata","Aves","Passeriformes","Sittidae","Sitta","Sitta canadensis",2010,2,15,2393,14823,4931427
-122.819223447,38.013104898,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2017,1,19,62,9176,4936061
-122.9342436035,38.1451412241,"Bird","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",2017,1,19,62,145245,4936063
-122.8456984008,38.0338652989,"Bird","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes","Cathartes aura",2017,1,20,62,4756,4936066
-122.9561374371,38.1700313407,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",2017,1,20,62,3849,4936067
-122.8285887894,38.0029530246,"Bird","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus rubescens",2017,1,20,62,13732,4936068
-122.8776658271,38.1058896923,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Passerculus","Passerculus sandwichensis",2017,1,20,62,9981,4936069
-122.822504486,38.0398496418,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Passerculus","Passerculus sandwichensis",2017,1,20,62,9981,4936072
-122.9696435656,38.1849348292,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2017,1,20,62,4956,4936073
-122.8416443428,38.0678188632,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus cyaneus",2017,1,20,62,5170,4936076
-122.9438524616,38.118656074,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2017,1,20,62,8010,4936081
-122.9355501353,38.1851882571,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2017,1,19,62,42221,4936084
-122.9213010508,38.0529560211,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2017,1,22,62,42051,4936087
-122.9911368847,38.0021102615,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Felidae","Lynx","Lynx rufus",2017,1,0,62,41976,4936088
-122.8503601985,38.0267059168,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas americana",2017,1,19,62,6985,4940957
-122.9155441604,38.1478798453,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2017,1,19,62,27826,4940962
-122.8456681356,38.0950133905,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris minutilla",2017,1,20,62,3864,4940965
-122.9858589684,38.0439420662,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris mauri",2017,1,20,62,3855,4940967
-122.9732028062,38.0310535994,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",2017,1,20,62,5206,4940968
-122.8924409728,38.0817736516,"Bird","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",2017,1,0,62,145245,4940970
-122.9299357999,38.0519768998,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas strepera",2017,1,19,62,6957,4940972
-122.9380260471,38.143048253,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2017,1,19,62,6930,4940973
-122.7493301941,37.9597603068,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2017,1,22,62,7089,4940975
-122.8421499159,38.0309143347,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius nivosus",2017,1,20,62,144485,4941153
-122.8136637994,38.0555149354,"Plant","Plantae","Pteridophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2017,1,22,17296,47751,4947817
-122.8135601153,38.0553320004,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","Sarcoscypha","Sarcoscypha coccinea",2017,1,22,17296,49134,4947820
-122.8907566053,38.0274366495,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Cupressus","Cupressus macrocarpa",2017,1,23,17296,322545,4947838
-122.8920940218,38.027613801,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2017,1,23,17296,53359,4947848
-122.8938172573,38.0278269528,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Cupressus","Cupressus macrocarpa",2017,1,23,17296,322545,4947852
-122.8943776713,38.0279471493,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2017,1,23,17296,52994,4947866
-122.8938571551,38.0278283358,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2017,1,23,17296,42220,4947870
-122.8926447966,38.0275935168,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium",2017,1,23,17296,52821,4947871
-122.8926212435,38.0276464485,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Cynosurus","Cynosurus echinatus",2017,1,23,17296,47695,4947873
-122.891476527,38.0274248729,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2017,1,0,17296,53359,4947880
-122.9320442675,38.0827148794,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2017,1,2,1847,9100,4953464
-122.9320442675,38.0827148794,"Bird","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus rubescens",2017,1,2,1847,13732,4953465
-122.9320442675,38.0827148794,"Bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2017,1,2,1847,1409,4953466
-122.9271841049,38.0314617617,"Bird","Animalia","Chordata","Aves","Charadriiformes","Alcidae","Cepphus","Cepphus columba",2016,12,19,2393,4415,4953844
-122.8941424,38.0271941,"Mammal","Animalia","Chordata","Mammalia","Cetacea","Delphinidae","Tursiops","Tursiops truncatus",2016,4,14,2393,41482,4955380
-122.9616636,38.027427,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2017,1,16,19211,41728,4957262
-122.9616636,38.027427,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius semipalmatus",2017,1,16,19211,4817,4957263
-122.9616636,38.027427,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2017,1,16,19211,41728,4957264
-122.9664945,38.0406475,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2017,1,15,19211,117767,4957265
-122.9822204,37.9974267,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2017,1,19,19211,41728,4957266
-122.9817080498,37.9954355564,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2017,1,15,19211,42051,4957267
-122.9459694444,38.2004472222,"Bird","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia immer",2017,1,19,13314,4626,4970211
-122.9468333333,38.1939416667,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala","Bucephala albeola",2017,1,20,13314,6993,4970224
-122.9347833333,38.1906694444,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta bernicla",2017,1,20,13314,7087,4970225
-122.880775,38.0959555,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius smithii",2017,1,0,4674,348842,4990731
-122.9714989819,38.0763748147,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza ammophila",2017,1,19,3558,58681,4991099
-122.8747633333,38.0964778333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","Cladonia","Cladonia macilenta",2017,1,21,1847,117950,4991556
-122.8748586496,38.0993322982,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula crassicaulis",2017,1,20,1847,53201,4991660
-122.8756872845,38.099286533,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius rubidus",2017,1,21,1847,55276,4991789
-122.875795,38.0992805,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula brevipes",2017,1,21,1847,118179,4991831
-122.9822472222,37.9974583333,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2015,8,20,28274,41728,4991893
-122.9685971991,38.0470093498,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2015,8,23,28274,117767,4991895
-122.7832009355,38.0242940459,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Geomyidae","Thomomys","Thomomys bottae",2015,8,17,28274,44062,4991896
-122.8763366667,38.0994638333,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Cortaderia","Cortaderia jubata",2017,1,21,1847,52714,4993068
-122.8772283333,38.0992583333,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula cremoricolor",2017,1,21,1847,118187,4993160
-122.8772883333,38.0981778333,"Plant","Plantae","Pteridophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2017,1,21,1847,47751,4993206
-122.8697966667,38.0973666667,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Tyromyces","Tyromyces chioneus",2017,1,21,1847,130946,4993222
-122.8892413875,38.1081787293,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus tubaeformis",2017,1,21,1847,350511,4993231
-122.9517833333,38.1833333333,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2016,11,18,28284,117767,4996236
-122.7158355713,37.9008331299,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina",2017,1,23,59,41708,4997240
-122.7158355713,37.9008331299,"Fish","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","Mustelus henlei",2017,1,0,59,106258,4997241
-122.7158355713,37.9008331299,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Nereocystis","Nereocystis luetkeana",2017,1,0,59,120499,4997242
-122.7147216797,37.9008331299,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria setchellii",2017,1,0,59,81896,4997244
-122.9577416667,38.1907083333,"Bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2016,9,17,28284,1409,4997869
-122.9669716667,38.1832383333,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2016,9,16,28284,51659,4998111
-122.746295929,37.929169464,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Cryptochiton","Cryptochiton stelleri",2017,1,23,23,49053,4998249
-122.7356100082,37.9289325109,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Maianthemum","Maianthemum racemosum",2017,1,22,23,51062,4998267
-122.735136454,37.9296376741,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe coccinea",2017,1,22,23,55245,4998368
-122.7352237701,37.9293894912,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe flavescens",2017,1,22,23,53475,4998377
-122.7351164818,37.9295756676,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius subviscidus",2017,1,22,23,118220,4998382
-122.7352452278,37.9294741169,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine californica",2017,1,22,23,49651,4998433
-122.7352237701,37.9295079671,"Fungi","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Dacrymyces","Dacrymyces chrysospermus",2017,1,22,23,118028,4998439
-122.7351808548,37.9291356136,"Plant","Plantae","Pteridophyta","Polypodiopsida","Polypodiales","Pteridaceae","Adiantum","Adiantum aleuticum",2017,1,22,23,52667,4998440
-122.8750869208,38.0984833959,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Leccinum","Leccinum manzanitae",2017,1,18,1847,54204,5000021
-122.926132679,38.0598217966,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Pugettia producta",2015,1,19,3268,49723,5000038
-122.9603927467,38.1998375518,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2012,6,21,2393,27826,5003004
-122.9516191,38.0739634,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis elegans",2011,7,22,2393,28398,5003152
-122.9600200802,38.1923204547,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Mustela","Mustela frenata",2011,12,19,10657,41810,5014688
-122.9536628723,38.1866566266,"Bird","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco sparverius",2017,1,20,4886,4665,5022028
-122.9449081421,38.1788304985,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Elanus","Elanus leucurus",2017,1,20,4886,5277,5022029
-122.9136657715,38.132396186,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2017,1,19,4886,42051,5022030
-122.9912711,38.017769,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Taxidea","Taxidea taxus",2016,11,19,4886,41789,5022042
-122.9488966,38.1555258,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2017,1,20,4886,5212,5022046
-122.9466212356,38.1186573208,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah fabacea",2017,1,21,17296,205330,5025883
-122.947272258,38.1187040918,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2017,1,21,17296,9176,5026000
-122.9487898016,38.1189646433,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine californica",2017,1,22,17296,49651,5026050
-122.9491259159,38.1190963649,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus ursinus",2017,1,22,17296,53445,5026147
-122.8112333333,37.9877466667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula arctopoides",2017,1,21,13220,55466,5026420
-122.8118366667,37.9857366667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron glaucus",2017,1,20,13220,50878,5026493
-122.956616236,38.1210310338,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia","Ambrosia chamissonis",2017,1,22,17296,71135,5030581
-122.956292024,38.1214114465,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2017,1,23,17296,55367,5030602
-122.9501142261,38.1189534534,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2017,1,23,17296,4956,5030616
-122.85,38.059,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella vespertina",2017,1,NA,17319,423950,5030810
-122.85,38.059,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota velaglutinosa",2017,1,NA,17319,118265,5030871
-122.8767800331,38.0357039454,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella vespertina",2017,1,NA,17319,423950,5030930
-122.8606331348,38.0479474362,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2017,1,NA,17319,50854,5030963
-122.8964781761,38.0297124232,"Invertebrate","Animalia","Arthropoda","Malacostraca","Amphipoda","Talitridae","Megalorchestia","Megalorchestia californiana",2010,3,7,2393,63287,5031938
-122.7202551,37.9007338,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2009,11,4,2393,49699,5031958
-122.8772804328,38.0445679603,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria vesca",2017,1,18,28153,50298,5034201
-122.8774723784,38.0448219739,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2017,1,18,28153,50854,5034206
-122.8777190578,38.0453803763,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes sanguineum",2017,1,19,28153,53435,5034265
-122.8782345449,38.0480667763,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2017,1,19,28153,48858,5034277
-122.8832491023,38.0495173065,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2017,1,19,28153,53094,5034280
-122.8798520846,38.0486637773,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Taraxia","Taraxia ovata",2017,1,20,28153,68182,5035142
-122.9786916667,38.0133166667,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2014,1,22,28343,41728,5048598
-122.9644697387,38.1034994135,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius mongolus",2016,10,NA,15585,4785,5049315
-122.8862133332,38.0259982577,"Invertebrate","Animalia","Mollusca","Gastropoda","Thecosomata","Cymbuliidae","Corolla","Corolla spectabilis",2017,2,19,16972,55318,5052369
-122.876945,38.0991028333,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2017,2,21,1847,50854,5059106
-122.7606888889,37.9948361111,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe coccinea",2017,2,17,9897,55245,5060067
-122.7516861111,37.9862472222,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","Sarcoscypha","Sarcoscypha coccinea",2017,2,18,9897,49134,5060073
-122.75405,37.9609944444,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","Sarcoscypha","Sarcoscypha coccinea",2017,2,19,9897,49134,5060107
-122.9297590256,38.1167989663,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis sirtalis",2016,8,15,28472,49998,5069909
