Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84476,174827,Active,Egretta caerulea,Little blue heron,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,187829,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84461,174813,Active,Egretta thula,Snowy Egret,,Accepted,No,Approved,Present,,Native,,Common,Breeder,Subunit: Giacomini,,"107093, 116174, 145005, 163538, 18236, 551793, 552564, 81052","14113790, 187828",,"http://www.inaturalist.org/observations/594438, http://www.inaturalist.org/observations/598212, http://www.inaturalist.org/observations/615502, http://www.inaturalist.org/observations/615775",,,,G5,CA: S4
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84497,174846,Active,Ixobrychus exilis,Least Bittern,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,G5,CA: S1
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84498,174847,Active,Ixobrychus exilis exilis,,Ixobrychus exilis hesperis,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14112640,,,,,,,
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84482,174832,Active,Nycticorax nycticorax,Black-crowned Night-Heron,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,Subunit: Giacomini,,"107093, 145005, 145006, 163538, 18236, 551793, 551911, 552285, 81052","14112300, 187830",,"http://www.inaturalist.org/observations/598749, http://www.inaturalist.org/observations/615446",SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Pelecanidae,83382,174684,Active,Pelecanus erythrorhynchos,American White Pelican,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,145005,"14112770, 193472",1440208,,SC,,,G4,CA: S1
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Pelecanidae,83383,174685,Active,Pelecanus occidentalis,Brown Pelican,Pelecanus occidentalis californicus,Accepted,No,Approved,Present,,Native,,Common,Migratory,Subunit: Giacomini,,"107093, 145005, 145006, 163538, 18236, 551793, 552564, 81052","14112910, 193708, 193709",,"http://www.inaturalist.org/observations/586638, http://www.inaturalist.org/observations/596011, http://www.inaturalist.org/observations/615843",DM,,,G4,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Threskiornithidae,85526,174930,Active,Eudocimus albus,White Ibis,,Accepted,No,Approved,Probably Present,,Native,,,,,,,187833,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Threskiornithidae,85523,174928,Active,Plegadis chichi,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,187832,,,,,,,
GOGA,Golden Gate National Recreation Area,Bird,2,Pelecaniformes,Threskiornithidae,85521,174926,Active,Plegadis chihi,White-faced Ibis,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14113910,,,SC,,,G5,CA: S1
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84820,178154,Active,Colaptes auratus,Northern Flicker,Colaptes cafer,Accepted,No,Approved,Present,,Native,,Common,Breeder,Subunit: Giacomini,,"115704, 145005, 162694, 548519, 551793, 552006, 552285, 81052","14114190, 201661, 201662, 206034",,"http://www.inaturalist.org/observations/587710, http://www.inaturalist.org/observations/588698, http://www.inaturalist.org/observations/593434, http://www.inaturalist.org/observations/614758, http://www.inaturalist.org/observations/614759, http://www.inaturalist.org/observations/615484, http://www.inaturalist.org/observations/615819, http://www.inaturalist.org/observations/616015",,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84833,178166,Active,Dryocopus pileatus,Pileated Woodpecker,,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,Subunit: Giacomini,,"115704, 551937, 83596",14114340,,http://www.inaturalist.org/observations/614760,SC,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84858,178189,Active,Melanerpes formicivorus,Acorn Woodpecker,Melanerpes formicivorus bairdi,Accepted,No,Approved,Present,,Native,,Common,Resident,Subunit: Giacomini,,"115704, 145005, 551937, 552048, 81052","14112650, 201663, 201664","1440643, 1440644",,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84866,178196,Active,Melanerpes lewis,Lewis' Woodpecker,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,"145005, 552048",201665,,,SC,,,G4,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84933,178256,Active,Picoides albolarvatus,White-headed Woodpecker,Picoides albolarvatus albolarvatus,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,145005,201668,1441984,,SC,,,G4,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84935,178258,Active,Picoides nuttallii,Nuttall's Woodpecker,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,Subunit: Giacomini,,"145005, 162694, 551937, 552006, 552048","14114260, 201669",,"http://www.inaturalist.org/observations/598563, http://www.inaturalist.org/observations/598751, http://www.inaturalist.org/observations/614753",SC,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84936,178259,Active,Picoides pubescens,Downy Woodpecker,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,Subunit: Giacomini,,"115704, 12597, 145005, 162694, 550048, 551793, 551937, 552006, 81052","14113140, 201670, 201671",,"http://www.inaturalist.org/observations/590194, http://www.inaturalist.org/observations/614755, http://www.inaturalist.org/observations/615986",SC,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,85739,178262,Active,Picoides villosus,Hairy Woodpecker,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,"115704, 145005, 550048, 551937, 552006, 81052",14113370,,"http://www.inaturalist.org/observations/614757, http://www.inaturalist.org/observations/615475",,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84884,178211,Active,Sphyrapicus nuchalis,Red-naped Sapsucker,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,1440838,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84885,178212,Active,Sphyrapicus ruber,Red-breasted Sapsucker,Sphyrapicus ruber daggetti,Accepted,No,Approved,Present,,Native,,Rare,,Subunit: Giacomini,,"145005, 552006, 81052","14113570, 201666, 201667",1441983,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Piciformes,Picidae,84874,178202,Active,Sphyrapicus varius,Yellow-bellied Sapsucker,,Accepted,No,Approved,Probably Present,,Native,,,,,,561980,,,,SC,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,265055,554027,Active,Aechmophorus clarkii,Clark's grebe,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,Subunit: Giacomini,,"145005, 145006, 163538, 18236, 551793, 552564, 81052","14113040, 196039",,"http://www.inaturalist.org/observations/591403, http://www.inaturalist.org/observations/596010, http://www.inaturalist.org/observations/596166",,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81710,174503,Active,Aechmophorus occidentalis,Western Grebe,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,Subunit: Giacomini,,"107093, 145005, 145006, 162922, 163538, 18236, 551793, 552564, 81052","14112060, 193463, 193464",,"http://www.inaturalist.org/observations/589392, http://www.inaturalist.org/observations/589891, http://www.inaturalist.org/observations/590582, http://www.inaturalist.org/observations/591401, http://www.inaturalist.org/observations/594440, http://www.inaturalist.org/observations/595388, http://www.inaturalist.org/observations/596189, http://www.inaturalist.org/observations/597328, http://www.inaturalist.org/observations/598027, http://www.inaturalist.org/observations/615516, http://www.inaturalist.org/observations/615780",SC,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81686,174482,Active,Podiceps auritus,Horned Grebe,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,Subunit: Giacomini,,"107093, 145005, 163538, 18236, 551793, 552564, 81052","14120150, 193461",,http://www.inaturalist.org/observations/589564,,,,G5,CA: SNRN
GOGA,Golden Gate National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81682,174479,Active,Podiceps grisegena,Red-necked Grebe,,Accepted,No,Approved,Probably Present,,Native,,,,,,"145005, 551793, 552564",193460,,"http://www.inaturalist.org/observations/594339, http://www.inaturalist.org/observations/594572, http://www.inaturalist.org/observations/594653",,,,G5,CA: SNRN
GOGA,Golden Gate National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81689,174485,Active,Podiceps nigricollis,Eared Grebe,Podiceps nigricollis californicus,Accepted,No,Approved,Present,,Native,,Common,Migratory,Subunit: Giacomini,,"145005, 163538, 18236, 552564, 81052","14120160, 193462",1440025,http://www.inaturalist.org/observations/615462,,,,G5,"CA: SNRB,SNRN,SNRM"
GOGA,Golden Gate National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81712,174505,Active,Podilymbus podiceps,Pied-billed Grebe,,Accepted,No,Approved,Present,,Native,,Common,Breeder,Subunit: Giacomini,,"145005, 163538, 175507, 177300, 18236, 548519, 551793, 81052","14114330, 193465, 193466",,http://www.inaturalist.org/observations/590291,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Diomedeidae,265865,554378,Active,Phoebastria immutabilis,Laysan Albatross,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,1464093,,,,,G3,CA: SNA
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Diomedeidae,265867,554379,Active,Phoebastria nigripes,Black-footed Albatross,Diomedea nigripes,Accepted,No,Approved,Probably Present,,Native,,,,,,,193467,1464094,,RT,,,G3G4,
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Hydrobatidae,82514,174625,Active,Oceanodroma furcata,Fork-tailed Storm-Petrel,Oceanodroma furcata plumbea,Accepted,No,Approved,Probably Present,,Native,,,,,,145017,,1440204,,,,,G5,CA: S1
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Hydrobatidae,82524,174634,Active,Oceanodroma homochroa,Ashy Storm-Petrel,,Accepted,No,Approved,Present,,Native,,Unknown,,,,"145017, 548726",,1440207,,RT,,,G2,CA: S2
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Hydrobatidae,82517,174628,Active,Oceanodroma leucorhoa,Leach's Storm-Petrel,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,"1440205, 1440206",,,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82415,174536,Active,Fulmarus glacialis,Northern Fulmar,Fulmarus glacialis rodgersii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,193468,"1440026, 1440027, 1440202","http://www.inaturalist.org/observations/594934, http://www.inaturalist.org/observations/595433",,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82451,174569,Active,Pterodroma inexpectata,Mottled Petrel,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,1440203,,,,,G3G4,
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82477,174592,Active,Pterodroma ultima,Murphy's petrel,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,552038,,,,,,,G2G3,
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82427,174547,Active,Puffinus creatopus,Pink-footed Shearwater,,Accepted,No,Approved,Probably Present,,Native,,,,,,"145017, 551793, 552048",,,,,,,G3,
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82434,174553,Active,Puffinus griseus,Sooty Shearwater,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,,,"145005, 551793","193469, 193470",,,,,,G5,CA: SNRN
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,265903,554396,Active,Puffinus opisthomelas,Black-vented Shearwater,,Accepted,No,Approved,Probably Present,,Unknown,,,,,,"552038, 552048",,,,,,,G2,CA: SNRN
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82436,174555,Active,Puffinus puffinus,Manx Shearwater,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,193471,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82435,174554,Active,Puffinus tenuirostris,Short-tailed Shearwater,,Accepted,No,Approved,Probably Present,,Native,,,,,,145017,,,,,,,G5,CA: SNRN
GOGA,Golden Gate National Recreation Area,Bird,2,Psittaciformes,Psittacidae,87620,177679,Active,Aratinga erythrogenys,Red-masked parakeet,,Accepted,No,Approved,Present,,Non-native,,Common,Breeder,,,145011,,,,,,,,
GOGA,Golden Gate National Recreation Area,Bird,2,Psittaciformes,Psittacidae,86597,177597,Active,Melopsittacus undulatus,Budgerigar,,Accepted,No,Approved,Present,,Non-native,,Occasional,Resident,,,,184556,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Psittaciformes,Psittacidae,86610,177608,Active,Psittacus erithacus,african grey parrot,,Accepted,No,Approved,Probably Present,,Non-native,,,,,,,184557,,,,,,,
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,82979,177942,Active,Aegolius acadicus,Northern Saw-whet Owl,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,145005,"14114240, 184567, 184761",,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,82971,177935,Active,Asio flammeus,Short-eared Owl,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,"100797, 145005","14113770, 184566",,,SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,82968,177932,Active,Asio otus,Long-eared Owl,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,"100797, 145005","14114110, 184565",,,SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,82983,177946,Active,Athene cunicularia,Burrowing Owl,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,145005,"14112890, 184762",,,SC,,,G4,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,80772,177884,Active,Bubo virginianus,Great Horned Owl,,Accepted,No,Approved,Present,,Native,,Common,Breeder,Subunit: Giacomini,,"115704, 12597, 162694, 56537, 81052","14113310, 184561, 184562",,"http://www.inaturalist.org/observations/592248, http://www.inaturalist.org/observations/592250, http://www.inaturalist.org/observations/597271",,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,82935,177902,Active,Glaucidium gnoma,Northern Pygmy-Owl,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,145005,184563,,,,,,G4G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,80785,177896,Active,Nyctea scandiaca,Snowy Owl,,Accepted,No,Approved,Unconfirmed,,Unknown,,,,,,,,,,,,,,
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,269010,555388,Active,Otus kennicottii,Western Screech-Owl,,Accepted,No,Approved,Present,,Native,,Unknown,Resident,,,,"196344, 196345",,,,,,,
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,82961,177926,Active,Strix occidentalis caurina,Northern Spotted Owl,Strix occidentalis,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,Subunit: Giacomini,,"116988, 557481",14112610,1440641,,T,,,G3G4T3,CA: S2S3
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Strigidae,82956,177921,Active,Strix varia,Barred Owl,,Accepted,No,Approved,Present,,Unknown,,Rare,Management Priority; Resident,,,,"184564, 9401",,,,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Strigiformes,Tytonidae,80736,177851,Active,Tyto alba,Barn Owl,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,Subunit: Giacomini,,"12597, 145005, 81052","14112210, 184559, 184560",,"http://www.inaturalist.org/observations/593435, http://www.inaturalist.org/observations/615439, http://www.inaturalist.org/observations/680173",,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Suliformes,Fregatidae,84405,174763,Active,Fregata magnificens,Magnificent Frigatebird,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,193713,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Suliformes,Phalacrocoracidae,83419,174717,Active,Phalacrocorax auritus,Double-crested Cormorant,,Accepted,No,Approved,Present,,Native,,Unknown,Resident,Subunit: Giacomini,,"107093, 13619, 145005, 145006, 163538, 18236, 550073, 551793, 552564, 81052","14113130, 193710",,"http://www.inaturalist.org/observations/586636, http://www.inaturalist.org/observations/586637, http://www.inaturalist.org/observations/586781, http://www.inaturalist.org/observations/586788, http://www.inaturalist.org/observations/586811, http://www.inaturalist.org/observations/586904, http://www.inaturalist.org/observations/587878, http://www.inaturalist.org/observations/588205, http://www.inaturalist.org/observations/589393, http://www.inaturalist.org/observations/591408, http://www.inaturalist.org/observations/592784, http://www.inaturalist.org/observations/594338, http://www.inaturalist.org/observations/594571, http://www.inaturalist.org/observations/594656, http://www.inaturalist.org/observations/595390, http://www.inaturalist.org/observations/595430, http://www.inaturalist.org/observations/598433, http://www.inaturalist.org/observations/598488, http://www.inaturalist.org/observations/598668, http://www.inaturalist.org/observations/607020, http://www.inaturalist.org/observations/614708, http://www.inaturalist.org/observations/614709, http://www.inaturalist.org/observations/615460, http://www.inaturalist.org/observations/615461, http://www.inaturalist.org/observations/615763, http://www.inaturalist.org/observations/615984, http://www.inaturalist.org/observations/615985",SC,,,G5,CA: S3
