"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID"
-118.95048115,34.12230205,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2017,1,22,16961,54999
-118.95044622,34.12125402,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Eriodictyon","Eriodictyon crassifolium",2017,1,22,16961,76955
-118.95033367,34.12195286,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.94993291,34.11964442,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.94993775,34.11964568,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.95040381,34.12120633,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.95039916,34.12120143,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.95003187,34.12078189,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.9480611801,34.11898911,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2017,1,22,16961,54999
-118.94992566,34.11964254,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.94946439,34.11929397,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.94932994,34.11922055,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.94829253,34.11900641,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.94684272,34.11939774,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus crassifolius",2017,1,22,16961,76171
-118.94671971,34.11944445,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.94637739,34.11962161,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.94467765,34.1191694,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.9458513399,34.11836922,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.9446824601,34.11916821,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.94603629,34.1176577,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.9457807499,34.11846832,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.94602667,34.11764323,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.94431984,34.11689041,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,22,16961,76185
-118.94485096,34.11689677,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.9445958399,34.11689311,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.94362876,34.11686367,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah macrocarpa",2017,1,22,16961,77959
-118.9435628401,34.11685278,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,22,16961,76185
-118.94357991,34.11685723,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.94232225,34.11715168,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.9424369799,34.11712426,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.94234305,34.11714775,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,22,16961,76185
-118.9334392548,34.0453122698,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia","Ambrosia chamissonis",2017,1,23,15849,71135
-118.9334231615,34.0453344945,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cakile","Cakile maritima",2017,1,23,15849,60982
-118.94170269,34.11725345,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,22,16961,76185
-118.93967896,34.11817934,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,1,22,16961,64122
-118.94161494,34.1172159,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.9399019299,34.11806154,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.93984808,34.1180926,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.93964234,34.11818195,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,1,22,16961,64122
-118.93782123,34.11859545,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,22,16961,76185
-118.93788611,34.11853774,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.9395505001,34.11818151,"Plant","Plantae","Lycopodiophyta","Lycopodiopsida","Selaginellales","Selaginellaceae","Selaginella","Selaginella bigelovii",2017,1,22,16961,58768
-118.93901448,34.1180132,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,22,16961,76185
-118.93895293,34.11796248,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,22,16961,47146
-118.93812889,34.11831222,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Eriodictyon","Eriodictyon crassifolium",2017,1,22,16961,76955
-118.93799298,34.11843435,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.93750096,34.11925863,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2017,1,22,16961,54999
-118.93751057,34.11927899,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.93687712,34.11941875,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.9364115,34.11951731,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.93754135,34.11887538,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.93748321,34.11921657,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.93505667,34.1202275,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.93618613,34.11954256,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.93540596,34.11967023,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.9353541,34.11969205,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2017,1,22,16961,54999
-118.93522003,34.11977133,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,22,16961,58362
-118.93502855,34.12014065,"Plant","Plantae","Lycopodiophyta","Lycopodiopsida","Selaginellales","Selaginellaceae","Selaginella","Selaginella bigelovii",2017,1,22,16961,58768
-118.93510468,34.12038547,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.93508248,34.12053396,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,22,16961,50643
-118.93441368,34.12126777,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.9343266,34.1213303,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2017,1,22,16961,48858
-118.93369825,34.12124976,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2017,1,22,16961,48858
-118.93336733,34.1208263,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus agrifolia",2017,1,22,16961,47850
-118.93351534,34.12066064,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos glandulosa",2017,1,22,16961,53353
-118.93317582,34.12056585,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes malvaceum",2017,1,22,16961,54942
-118.93339095,34.12061633,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2017,1,22,16961,48858
-118.9315368001,34.12098,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus agrifolia",2017,1,22,16961,47850
-118.93346244,34.12062917,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.9331456099,34.12056522,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes malvaceum",2017,1,22,16961,54942
-118.93307207,34.12057137,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes malvaceum",2017,1,22,16961,54942
-118.9325500501,34.12076731,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus ovata",2017,1,22,16961,64121
-118.93250878,34.12080115,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,22,16961,75288
-118.9316384899,34.12094674,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica",2017,1,22,16961,48807
-118.93151443,34.12098932,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2017,1,22,16961,54999
-118.93012069,34.12127766,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,23,16961,76185
-118.92957626,34.1209281,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,23,16961,50643
-118.9295006,34.12087575,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,23,16961,58362
-118.9291281,34.12083742,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,23,16961,75288
-118.92911947,34.12086594,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,23,16961,76185
-118.92674316,34.12011408,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,23,16961,58362
-118.92820715,34.1204209,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2017,1,23,16961,48858
-118.9280947,34.1203766,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,23,16961,76185
-118.92681853,34.12010196,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2017,1,23,16961,54999
-118.9280789799,34.12037719,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah macrocarpa",2017,1,23,16961,77959
-118.9269456799,34.12012143,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,23,16961,75288
-118.92686276,34.12011037,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,23,16961,50643
-118.9262007,34.11904031,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,1,23,16961,64122
-118.92632341,34.11852278,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,1,23,16961,53134
-118.92631564,34.11838959,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,23,16961,50643
-118.92674316,34.12011408,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,1,23,16961,58362
-118.92661043,34.1201126,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,23,16961,76185
-118.92620877,34.11981896,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,23,16961,76185
-118.9262110099,34.11979683,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum confertiflorum",2017,1,23,16961,53395
-118.92613468,34.11920356,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,1,23,16961,50643
-118.92617893,34.11910133,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma sparsifolium",2017,1,23,16961,75288
-118.92630709,34.118331,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,1,23,16961,47146
-118.92676846,34.11755082,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,1,23,16961,53134
-118.92652684,34.11783016,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2017,1,23,16961,76185
-118.9128,34.0638,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum corruptum",2017,1,22,8190,68138
-118.9128,34.0638,"Invertebrate","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Lactista","Lactista gibbosus",2017,1,22,8190,155291
-118.9128,34.0638,"Invertebrate","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Psoloessa","Psoloessa delicatula",2017,1,22,8190,229239
-118.9128,34.0638,"Invertebrate","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chimarocephala","Chimarocephala pacifica",2017,1,23,8190,155258
-118.6808590648,34.0317623285,"Invertebrate","Animalia","Mollusca","Bivalvia","Veneroida","Ungulinidae","Diplodonta","Diplodonta orbellus",2017,1,0,15589,429083
-118.6805167078,34.0319782975,"Invertebrate","Animalia","Mollusca","Gastropoda","Neotaenioglossa","Epitoniidae","Opalia","Opalia funiculata",2017,1,23,15589,254002
-118.6840894103,34.0337565304,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius vociferus",2017,1,23,15589,4793
-118.682940459,34.033629477,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2017,1,23,15589,4956
-118.6814813373,34.0321001965,"Invertebrate","Animalia","Mollusca","Bivalvia","Myoida","Hiatellidae","Hiatella","Hiatella arctica",2017,1,22,15589,117617
-118.6817173717,34.0316022853,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Olivellidae","Olivella","Olivella biplicata",2017,1,21,15589,61804
-119.0148048163,34.0733633173,"Bird","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",2017,1,20,15589,126562
-119.0142898322,34.0753006435,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,1,20,15589,36207
-119.0146273603,34.0740410311,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Keckiella","Keckiella cordifolia",2017,1,20,15589,62063
-119.0153841731,34.074127589,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia","Calystegia macrostegia",2017,1,19,15589,63047
-119.0152339694,34.0743053256,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2017,1,19,15589,50654
-119.0147619007,34.0756738848,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia polycarpa",2017,1,19,15589,58144
-119.0137533901,34.0757982982,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Malacothrix","Malacothrix saxatilis",2017,1,19,15589,77940
-119.0135817287,34.0757982982,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Malacothrix","Malacothrix saxatilis",2017,1,19,15589,77940
-119.0146975276,34.075158456,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium canescens",2017,1,19,15589,53080
-119.0150623081,34.0742164573,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium canescens",2017,1,19,15589,53080
-119.013624644,34.0749807212,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,1,19,15589,36207
